datetime_raw,datetime,temp_c,do_percent_sat,depth,plot
09-06-2024 20:00:06,2024-06-10T01:00:00Z,20.137,-0.526,5,Freshwater
09-06-2024 20:05:06,2024-06-10T01:05:00Z,20.134,-0.517,5,Freshwater
09-06-2024 20:10:06,2024-06-10T01:10:00Z,20.121,-0.525,5,Freshwater
09-06-2024 20:15:06,2024-06-10T01:15:00Z,20.117,-0.527,5,Freshwater
09-06-2024 20:20:06,2024-06-10T01:20:00Z,20.114,-0.531,5,Freshwater
09-06-2024 20:25:06,2024-06-10T01:25:00Z,20.109,-0.524,5,Freshwater
09-06-2024 20:30:06,2024-06-10T01:30:00Z,20.104,-0.528,5,Freshwater
09-06-2024 20:35:06,2024-06-10T01:35:00Z,20.099,-0.53,5,Freshwater
09-06-2024 20:40:06,2024-06-10T01:40:00Z,20.091,-0.528,5,Freshwater
09-06-2024 20:45:06,2024-06-10T01:45:00Z,20.086,-0.521,5,Freshwater
09-06-2024 20:50:06,2024-06-10T01:50:00Z,20.08,-0.527,5,Freshwater
09-06-2024 20:55:06,2024-06-10T01:55:00Z,20.076,-0.534,5,Freshwater
09-06-2024 21:00:05,2024-06-10T02:00:00Z,20.07,-0.525,5,Freshwater
09-06-2024 21:05:06,2024-06-10T02:05:00Z,20.061,-0.532,5,Freshwater
09-06-2024 21:10:06,2024-06-10T02:10:00Z,20.057,-0.525,5,Freshwater
09-06-2024 21:15:06,2024-06-10T02:15:00Z,20.048,-0.529,5,Freshwater
09-06-2024 21:20:06,2024-06-10T02:20:00Z,20.039,-0.527,5,Freshwater
09-06-2024 21:25:06,2024-06-10T02:25:00Z,20.032,-0.532,5,Freshwater
09-06-2024 21:30:06,2024-06-10T02:30:00Z,20.025,-0.529,5,Freshwater
09-06-2024 21:35:06,2024-06-10T02:35:00Z,20.014,-0.531,5,Freshwater
09-06-2024 21:40:06,2024-06-10T02:40:00Z,20.009,-0.543,5,Freshwater
09-06-2024 21:45:05,2024-06-10T02:45:00Z,20.003,-0.531,5,Freshwater
09-06-2024 21:50:05,2024-06-10T02:50:00Z,19.993,-0.531,5,Freshwater
09-06-2024 21:55:05,2024-06-10T02:55:00Z,19.987,-0.522,5,Freshwater
09-06-2024 22:00:05,2024-06-10T03:00:00Z,19.976,-0.525,5,Freshwater
09-06-2024 22:05:05,2024-06-10T03:05:00Z,19.97,-0.525,5,Freshwater
09-06-2024 22:10:06,2024-06-10T03:10:00Z,19.956,-0.527,5,Freshwater
09-06-2024 22:15:05,2024-06-10T03:15:00Z,19.953,-0.529,5,Freshwater
09-06-2024 22:20:06,2024-06-10T03:20:00Z,19.942,-0.525,5,Freshwater
09-06-2024 22:25:06,2024-06-10T03:25:00Z,19.934,-0.522,5,Freshwater
09-06-2024 22:30:05,2024-06-10T03:30:00Z,19.928,-0.531,5,Freshwater
09-06-2024 22:35:06,2024-06-10T03:35:00Z,19.917,-0.536,5,Freshwater
09-06-2024 22:40:06,2024-06-10T03:40:00Z,19.908,-0.535,5,Freshwater
09-06-2024 22:45:06,2024-06-10T03:45:00Z,19.904,-0.516,5,Freshwater
09-06-2024 22:50:06,2024-06-10T03:50:00Z,19.894,-0.527,5,Freshwater
09-06-2024 22:55:06,2024-06-10T03:55:00Z,19.882,-0.533,5,Freshwater
09-06-2024 23:00:06,2024-06-10T04:00:00Z,19.874,-0.53,5,Freshwater
09-06-2024 23:05:06,2024-06-10T04:05:00Z,19.865,-0.525,5,Freshwater
09-06-2024 23:10:06,2024-06-10T04:10:00Z,19.854,-0.534,5,Freshwater
09-06-2024 23:15:06,2024-06-10T04:15:00Z,19.849,-0.532,5,Freshwater
09-06-2024 23:20:06,2024-06-10T04:20:00Z,19.835,-0.532,5,Freshwater
09-06-2024 23:25:06,2024-06-10T04:25:00Z,19.83,-0.53,5,Freshwater
09-06-2024 23:30:06,2024-06-10T04:30:00Z,19.822,-0.528,5,Freshwater
09-06-2024 23:35:06,2024-06-10T04:35:00Z,19.812,-0.53,5,Freshwater
09-06-2024 23:40:06,2024-06-10T04:40:00Z,19.801,-0.528,5,Freshwater
09-06-2024 23:45:06,2024-06-10T04:45:00Z,19.795,-0.529,5,Freshwater
09-06-2024 23:50:06,2024-06-10T04:50:00Z,19.788,-0.533,5,Freshwater
09-06-2024 23:55:06,2024-06-10T04:55:00Z,19.775,-0.533,5,Freshwater
10-06-2024 00:00:06,2024-06-10T05:00:00Z,19.763,-0.538,5,Freshwater
10-06-2024 00:05:06,2024-06-10T05:05:00Z,19.756,-0.53,5,Freshwater
10-06-2024 00:10:06,2024-06-10T05:10:00Z,19.75,-0.533,5,Freshwater
10-06-2024 00:15:06,2024-06-10T05:15:00Z,19.739,-0.531,5,Freshwater
10-06-2024 00:20:06,2024-06-10T05:20:00Z,19.733,-0.529,5,Freshwater
10-06-2024 00:25:06,2024-06-10T05:25:00Z,19.724,-0.522,5,Freshwater
10-06-2024 00:30:06,2024-06-10T05:30:00Z,19.716,-0.533,5,Freshwater
10-06-2024 00:35:06,2024-06-10T05:35:00Z,19.706,-0.535,5,Freshwater
10-06-2024 00:40:06,2024-06-10T05:40:00Z,19.7,-0.532,5,Freshwater
10-06-2024 00:45:06,2024-06-10T05:45:00Z,19.686,-0.539,5,Freshwater
10-06-2024 00:50:06,2024-06-10T05:50:00Z,19.678,-0.534,5,Freshwater
10-06-2024 00:55:06,2024-06-10T05:55:00Z,19.672,-0.534,5,Freshwater
10-06-2024 01:00:06,2024-06-10T06:00:00Z,19.66,-0.524,5,Freshwater
10-06-2024 01:05:06,2024-06-10T06:05:00Z,19.654,-0.536,5,Freshwater
10-06-2024 01:10:06,2024-06-10T06:10:00Z,19.647,-0.536,5,Freshwater
10-06-2024 01:15:06,2024-06-10T06:15:00Z,19.636,-0.532,5,Freshwater
10-06-2024 01:20:06,2024-06-10T06:20:00Z,19.629,-0.534,5,Freshwater
10-06-2024 01:25:06,2024-06-10T06:25:00Z,19.622,-0.53,5,Freshwater
10-06-2024 01:30:06,2024-06-10T06:30:00Z,19.613,-0.549,5,Freshwater
10-06-2024 01:35:06,2024-06-10T06:35:00Z,19.608,-0.528,5,Freshwater
10-06-2024 01:40:06,2024-06-10T06:40:00Z,19.599,-0.531,5,Freshwater
10-06-2024 01:45:06,2024-06-10T06:45:00Z,19.592,-0.527,5,Freshwater
10-06-2024 01:50:06,2024-06-10T06:50:00Z,19.583,-0.544,5,Freshwater
10-06-2024 01:55:06,2024-06-10T06:55:00Z,19.582,-0.538,5,Freshwater
10-06-2024 02:00:06,2024-06-10T07:00:00Z,19.569,-0.549,5,Freshwater
10-06-2024 02:05:06,2024-06-10T07:05:00Z,19.561,-0.538,5,Freshwater
10-06-2024 02:10:06,2024-06-10T07:10:00Z,19.557,-0.548,5,Freshwater
10-06-2024 02:15:06,2024-06-10T07:15:00Z,19.55,-0.537,5,Freshwater
10-06-2024 02:20:06,2024-06-10T07:20:00Z,19.54,-0.538,5,Freshwater
10-06-2024 02:25:06,2024-06-10T07:25:00Z,19.536,-0.534,5,Freshwater
10-06-2024 02:30:06,2024-06-10T07:30:00Z,19.528,-0.549,5,Freshwater
10-06-2024 02:35:06,2024-06-10T07:35:00Z,19.518,-0.529,5,Freshwater
10-06-2024 02:40:06,2024-06-10T07:40:00Z,19.517,-0.538,5,Freshwater
10-06-2024 02:45:06,2024-06-10T07:45:00Z,19.511,-0.535,5,Freshwater
10-06-2024 02:50:06,2024-06-10T07:50:00Z,19.504,-0.544,5,Freshwater
10-06-2024 02:55:06,2024-06-10T07:55:00Z,19.496,-0.537,5,Freshwater
10-06-2024 03:00:06,2024-06-10T08:00:00Z,19.489,-0.537,5,Freshwater
10-06-2024 03:05:06,2024-06-10T08:05:00Z,19.483,-0.545,5,Freshwater
10-06-2024 03:10:06,2024-06-10T08:10:00Z,19.476,-0.549,5,Freshwater
10-06-2024 03:15:06,2024-06-10T08:15:00Z,19.468,-0.551,5,Freshwater
10-06-2024 03:20:06,2024-06-10T08:20:00Z,19.458,-0.528,5,Freshwater
10-06-2024 03:25:06,2024-06-10T08:25:00Z,19.45,-0.531,5,Freshwater
10-06-2024 03:30:06,2024-06-10T08:30:00Z,19.443,-0.538,5,Freshwater
10-06-2024 03:35:06,2024-06-10T08:35:00Z,19.44,-0.541,5,Freshwater
10-06-2024 03:40:06,2024-06-10T08:40:00Z,19.43,-0.538,5,Freshwater
10-06-2024 03:45:06,2024-06-10T08:45:00Z,19.425,-0.541,5,Freshwater
10-06-2024 03:50:06,2024-06-10T08:50:00Z,19.416,-0.54,5,Freshwater
10-06-2024 03:55:06,2024-06-10T08:55:00Z,19.409,-0.532,5,Freshwater
10-06-2024 04:00:06,2024-06-10T09:00:00Z,19.398,-0.529,5,Freshwater
10-06-2024 04:05:06,2024-06-10T09:05:00Z,19.39,-0.549,5,Freshwater
10-06-2024 04:10:06,2024-06-10T09:10:00Z,19.384,-0.534,5,Freshwater
10-06-2024 04:15:06,2024-06-10T09:15:00Z,19.375,-0.543,5,Freshwater
10-06-2024 04:20:06,2024-06-10T09:20:00Z,19.369,-0.537,5,Freshwater
10-06-2024 04:25:06,2024-06-10T09:25:00Z,19.359,-0.553,5,Freshwater
10-06-2024 04:30:06,2024-06-10T09:30:00Z,19.35,-0.54,5,Freshwater
10-06-2024 04:35:06,2024-06-10T09:35:00Z,19.345,-0.552,5,Freshwater
10-06-2024 04:40:06,2024-06-10T09:40:00Z,19.331,-0.55,5,Freshwater
10-06-2024 04:45:06,2024-06-10T09:45:00Z,19.326,-0.548,5,Freshwater
10-06-2024 04:50:06,2024-06-10T09:50:00Z,19.316,-0.546,5,Freshwater
10-06-2024 04:55:06,2024-06-10T09:55:00Z,19.308,-0.547,5,Freshwater
10-06-2024 05:00:06,2024-06-10T10:00:00Z,19.299,-0.546,5,Freshwater
10-06-2024 05:05:06,2024-06-10T10:05:00Z,19.294,-0.546,5,Freshwater
10-06-2024 05:10:06,2024-06-10T10:10:00Z,19.284,-0.544,5,Freshwater
10-06-2024 05:15:06,2024-06-10T10:15:00Z,19.272,-0.551,5,Freshwater
10-06-2024 05:20:06,2024-06-10T10:20:00Z,19.265,-0.557,5,Freshwater
10-06-2024 05:25:06,2024-06-10T10:25:00Z,19.252,-0.555,5,Freshwater
10-06-2024 05:30:06,2024-06-10T10:30:00Z,19.249,-0.554,5,Freshwater
10-06-2024 05:35:06,2024-06-10T10:35:00Z,19.235,-0.556,5,Freshwater
10-06-2024 05:40:06,2024-06-10T10:40:00Z,19.226,-0.558,5,Freshwater
10-06-2024 05:45:06,2024-06-10T10:45:00Z,19.221,-0.551,5,Freshwater
10-06-2024 05:50:06,2024-06-10T10:50:00Z,19.209,-0.555,5,Freshwater
10-06-2024 05:55:06,2024-06-10T10:55:00Z,19.201,-0.567,5,Freshwater
10-06-2024 06:00:06,2024-06-10T11:00:00Z,19.19,-0.547,5,Freshwater
10-06-2024 06:05:06,2024-06-10T11:05:00Z,19.184,-0.549,5,Freshwater
10-06-2024 06:10:06,2024-06-10T11:10:00Z,19.173,-0.55,5,Freshwater
10-06-2024 06:15:06,2024-06-10T11:15:00Z,19.165,-0.562,5,Freshwater
10-06-2024 06:20:06,2024-06-10T11:20:00Z,19.156,-0.563,5,Freshwater
10-06-2024 06:25:06,2024-06-10T11:25:00Z,19.149,-0.557,5,Freshwater
10-06-2024 06:30:06,2024-06-10T11:30:00Z,19.141,-0.553,5,Freshwater
10-06-2024 06:35:06,2024-06-10T11:35:00Z,19.13,-0.552,5,Freshwater
10-06-2024 06:40:06,2024-06-10T11:40:00Z,19.125,-0.549,5,Freshwater
10-06-2024 06:45:06,2024-06-10T11:45:00Z,19.116,-0.559,5,Freshwater
10-06-2024 06:50:06,2024-06-10T11:50:00Z,19.109,-0.55,5,Freshwater
10-06-2024 06:55:06,2024-06-10T11:55:00Z,19.105,-0.55,5,Freshwater
10-06-2024 07:00:06,2024-06-10T12:00:00Z,19.091,-0.539,5,Freshwater
10-06-2024 07:05:06,2024-06-10T12:05:00Z,19.09,-0.54,5,Freshwater
10-06-2024 07:10:06,2024-06-10T12:10:00Z,19.086,-0.55,5,Freshwater
10-06-2024 07:15:06,2024-06-10T12:15:00Z,19.08,-0.549,5,Freshwater
10-06-2024 07:20:06,2024-06-10T12:20:00Z,19.077,-0.542,5,Freshwater
10-06-2024 07:22:06,2024-06-10T12:20:00Z,19.074,90.439,5,Freshwater
10-06-2024 07:22:12,2024-06-10T12:20:00Z,19.076,90.437,5,Freshwater
10-06-2024 07:25:40,2024-06-10T12:25:00Z,19.075,91.419,5,Freshwater
10-06-2024 07:28:05,2024-06-10T12:30:00Z,19.071,90.677,5,Freshwater
10-06-2024 07:28:09,2024-06-10T12:30:00Z,19.071,90.63,5,Freshwater
10-06-2024 07:28:12,2024-06-10T12:30:00Z,19.07,90.679,5,Freshwater
10-06-2024 07:28:16,2024-06-10T12:30:00Z,19.069,90.602,5,Freshwater
10-06-2024 07:28:24,2024-06-10T12:30:00Z,19.07,90.66,5,Freshwater
10-06-2024 07:30:54,2024-06-10T12:30:00Z,19.067,90.669,5,Freshwater
10-06-2024 07:30:57,2024-06-10T12:30:00Z,19.067,90.615,5,Freshwater
10-06-2024 07:31:07,2024-06-10T12:30:00Z,19.069,90.662,5,Freshwater
10-06-2024 07:36:07,2024-06-10T12:35:00Z,19.064,90.67,5,Freshwater
10-06-2024 07:41:07,2024-06-10T12:40:00Z,19.062,90.646,5,Freshwater
10-06-2024 07:46:07,2024-06-10T12:45:00Z,19.063,90.661,5,Freshwater
10-06-2024 07:51:07,2024-06-10T12:50:00Z,19.067,90.634,5,Freshwater
10-06-2024 07:56:07,2024-06-10T12:55:00Z,19.062,90.703,5,Freshwater
10-06-2024 08:01:07,2024-06-10T13:00:00Z,19.058,90.696,5,Freshwater
10-06-2024 08:06:07,2024-06-10T13:05:00Z,19.058,90.702,5,Freshwater
10-06-2024 08:11:07,2024-06-10T13:10:00Z,19.064,90.69,5,Freshwater
10-06-2024 08:16:07,2024-06-10T13:15:00Z,19.061,90.715,5,Freshwater
10-06-2024 08:21:07,2024-06-10T13:20:00Z,19.059,90.664,5,Freshwater
10-06-2024 08:26:07,2024-06-10T13:25:00Z,19.061,90.748,5,Freshwater
10-06-2024 08:31:07,2024-06-10T13:30:00Z,19.059,90.727,5,Freshwater
10-06-2024 08:36:07,2024-06-10T13:35:00Z,19.062,90.713,5,Freshwater
10-06-2024 08:41:07,2024-06-10T13:40:00Z,19.063,90.788,5,Freshwater
10-06-2024 08:46:07,2024-06-10T13:45:00Z,19.062,90.773,5,Freshwater
10-06-2024 08:51:07,2024-06-10T13:50:00Z,19.067,90.74,5,Freshwater
10-06-2024 08:56:07,2024-06-10T13:55:00Z,19.072,90.784,5,Freshwater
10-06-2024 09:01:07,2024-06-10T14:00:00Z,19.071,90.788,5,Freshwater
10-06-2024 09:06:07,2024-06-10T14:05:00Z,19.074,90.818,5,Freshwater
10-06-2024 09:11:07,2024-06-10T14:10:00Z,19.078,90.824,5,Freshwater
10-06-2024 09:16:07,2024-06-10T14:15:00Z,19.08,90.786,5,Freshwater
10-06-2024 09:21:07,2024-06-10T14:20:00Z,19.081,90.807,5,Freshwater
10-06-2024 09:26:07,2024-06-10T14:25:00Z,19.092,90.826,5,Freshwater
10-06-2024 09:31:07,2024-06-10T14:30:00Z,19.093,90.868,5,Freshwater
10-06-2024 09:36:07,2024-06-10T14:35:00Z,19.094,90.832,5,Freshwater
10-06-2024 09:41:07,2024-06-10T14:40:00Z,19.104,90.875,5,Freshwater
10-06-2024 09:46:07,2024-06-10T14:45:00Z,19.11,90.87,5,Freshwater
10-06-2024 09:51:07,2024-06-10T14:50:00Z,19.111,90.94,5,Freshwater
10-06-2024 09:56:07,2024-06-10T14:55:00Z,19.117,90.887,5,Freshwater
09-06-2024 16:50:06,2024-06-09T21:50:00Z,20.223,77.587,15,Freshwater
09-06-2024 16:55:06,2024-06-09T21:55:00Z,20.225,70.844,15,Freshwater
09-06-2024 17:00:06,2024-06-09T22:00:00Z,20.229,74.162,15,Freshwater
09-06-2024 17:05:06,2024-06-09T22:05:00Z,20.23,75.951,15,Freshwater
09-06-2024 17:10:06,2024-06-09T22:10:00Z,20.234,77.428,15,Freshwater
09-06-2024 17:15:05,2024-06-09T22:15:00Z,20.234,78.714,15,Freshwater
09-06-2024 17:20:05,2024-06-09T22:20:00Z,20.233,79.671,15,Freshwater
09-06-2024 17:25:05,2024-06-09T22:25:00Z,20.231,80.368,15,Freshwater
09-06-2024 17:30:05,2024-06-09T22:30:00Z,20.233,80.836,15,Freshwater
09-06-2024 17:35:06,2024-06-09T22:35:00Z,20.231,80.998,15,Freshwater
09-06-2024 17:40:05,2024-06-09T22:40:00Z,20.232,81.286,15,Freshwater
09-06-2024 17:45:06,2024-06-09T22:45:00Z,20.228,81.385,15,Freshwater
09-06-2024 17:50:06,2024-06-09T22:50:00Z,20.225,81.324,15,Freshwater
09-06-2024 17:55:06,2024-06-09T22:55:00Z,20.225,81.282,15,Freshwater
09-06-2024 18:00:06,2024-06-09T23:00:00Z,20.223,81.475,15,Freshwater
09-06-2024 18:05:06,2024-06-09T23:05:00Z,20.217,81.508,15,Freshwater
09-06-2024 18:10:06,2024-06-09T23:10:00Z,20.218,81.696,15,Freshwater
09-06-2024 18:15:06,2024-06-09T23:15:00Z,20.213,81.755,15,Freshwater
09-06-2024 18:20:06,2024-06-09T23:20:00Z,20.212,81.85,15,Freshwater
09-06-2024 18:25:06,2024-06-09T23:25:00Z,20.211,81.883,15,Freshwater
09-06-2024 18:30:06,2024-06-09T23:30:00Z,20.2,81.997,15,Freshwater
09-06-2024 18:35:05,2024-06-09T23:35:00Z,20.199,82.057,15,Freshwater
09-06-2024 18:40:05,2024-06-09T23:40:00Z,20.196,82.038,15,Freshwater
09-06-2024 18:45:05,2024-06-09T23:45:00Z,20.194,82.204,15,Freshwater
09-06-2024 18:50:05,2024-06-09T23:50:00Z,20.189,82.233,15,Freshwater
09-06-2024 18:55:05,2024-06-09T23:55:00Z,20.184,82.306,15,Freshwater
09-06-2024 19:00:05,2024-06-10T00:00:00Z,20.184,82.326,15,Freshwater
09-06-2024 19:05:05,2024-06-10T00:05:00Z,20.182,82.446,15,Freshwater
09-06-2024 19:10:05,2024-06-10T00:10:00Z,20.177,82.442,15,Freshwater
09-06-2024 19:15:05,2024-06-10T00:15:00Z,20.17,82.457,15,Freshwater
09-06-2024 19:20:05,2024-06-10T00:20:00Z,20.17,82.572,15,Freshwater
09-06-2024 19:25:05,2024-06-10T00:25:00Z,20.162,82.571,15,Freshwater
09-06-2024 19:30:05,2024-06-10T00:30:00Z,20.158,82.595,15,Freshwater
09-06-2024 19:35:05,2024-06-10T00:35:00Z,20.154,82.654,15,Freshwater
09-06-2024 19:40:05,2024-06-10T00:40:00Z,20.152,82.718,15,Freshwater
09-06-2024 19:45:05,2024-06-10T00:45:00Z,20.151,82.697,15,Freshwater
09-06-2024 19:50:05,2024-06-10T00:50:00Z,20.145,82.778,15,Freshwater
09-06-2024 19:55:05,2024-06-10T00:55:00Z,20.138,82.837,15,Freshwater
09-06-2024 20:00:05,2024-06-10T01:00:00Z,20.137,82.83,15,Freshwater
09-06-2024 20:05:05,2024-06-10T01:05:00Z,20.134,82.871,15,Freshwater
09-06-2024 20:10:05,2024-06-10T01:10:00Z,20.121,82.951,15,Freshwater
